"","id","entity"
"11027",278794,"Willem Van  Den Eynde"
"11028",278794,"Willem Van  Den Eynde"
"11029",278794,"Willem Van  Den Eynde"
"11030",278960,"Toon Geens"
"11031",278960,"Toon Geens"
"11032",278960,"Toon Geens"
"11033",278960,"Toon Geens"
"11034",278960,"Toon Geens"
"11035",278960,"Toon Geens"
"11036",278960,"Toon Geens"
"11037",278960,"Toon Geens"
"11038",278960,"Toon Geens"
"11039",278960,"Toon Geens"
"11040",278960,"Toon Geens"
"11041",278960,"Toon Geens "
"11042",278960,"Toon Geens "
"11043",278960,"Toon Geens "
"11044",279032,"Toon Geens"
"11045",279032,"Toon Geens"
"11046",279032,"Toon Geens"
"11047",279032,"Toon Geens"
"11048",279032,"Toon Geens"
"11049",279032,"Toon Geens"
"11050",279032,"Toon Geens"
"11051",279032,"Toon Geens"
"11052",279032,"Toon Geens"
"11053",279032,"Toon Geens"
"11054",279032,"Toon Geens"
"11055",279032,"Toon Geens"
"11056",279032,"Toon Geens"
"11057",279032,"Toon Geens"
"11058",279603," "
"11059",279603,"Peter Morel"
"11060",279603,"Peter Morel"
"11061",279742,"Peter Morel"
"11062",279788,"Fonts Newton"
"11063",279788,"Michael David Adams"
"11064",279789,"Fonts Newton"
"11065",279789,"Michael David Adams"
"11066",280132,"Nick Gaunt"
"11067",280132,"Nick Gaunt"
"11068",280133,"Andreas Tielmann"
"11069",280133,"Andreas Tielmann"
"11070",280133,"Friedrich Jacob Merck"
"11071",280134,"Eswar Eluri"
"11072",280134,"Scott Wirth"
"11073",280156,"Aditi Patanjali"
"11074",280156,"Aditya Gupta"
"11075",280156,"Aditya Gupta"
"11076",280156,"Aditya Swarup"
"11077",280156,"Aditya Swarup"
"11078",280156,"Andrew Schulkin"
"11079",280156,"Ann Arbor"
"11080",280156,"Asia N. Wright"
"11081",280156,"Ataur Rahman"
"11082",280156,"AZM Tabarak Ullah"
"11083",280156,"B. S. Chimni"
"11084",280156,"Ben Sharp"
"11085",280156,"BHATTACHARJEE"
"11086",280156,"Bjorn Anderson"
"11087",280156,"Cohen"
"11088",280156,"Cohen"
"11089",280156,"Cohen"
"11090",280156,"Cohen"
"11091",280156,"Cohen"
"11092",280156,"Cohen"
"11093",280156,"Cohen"
"11094",280156,"Cohen"
"11095",280156,"Cohen"
"11096",280156,"Cohen"
"11097",280156,"Daniel Magraw"
"11098",280156,"David Dodds"
"11099",280156,"David Gantz"
"11100",280156,"David Gantz"
"11101",280156,"Dean Irvine"
"11102",280156,"Dodd"
"11103",280156,"Dodds"
"11104",280156,"Dodds"
"11105",280156,"Dodds"
"11106",280156,"Dodds"
"11107",280156,"Dodds"
"11108",280156,"Donald K. Anton"
"11109",280156,"Durham"
"11110",280156,"Eric Allen Engle"
"11111",280156,"Ernst-Ulrich Petersmann"
"11112",280156,"Fali S. Nariman"
"11113",280156,"Fali S. Nariman"
"11114",280156,"Gary Cohn"
"11115",280156,"Geir Ulfstein"
"11116",280156,"Geir Ulfstein"
"11117",280156,"Glenn Wiser"
"11118",280156,"Gopal Krishna"
"11119",280156,"Gudofsky"
"11120",280156,"Gudofsky"
"11121",280156,"H. Edwin Anderson"
"11122",280156,"Hasan"
"11123",280156,"Hasan"
"11124",280156,"Jagdish Bhagwati"
"11125",280156,"Jason L. Gudofsky"
"11126",280156,"John F. Sawyer"
"11127",280156,"John McCain"
"11128",280156,"Judit Kanthak"
"11129",280156,"Justice N.N. Mathur"
"11130",280156,"Karen Dowson"
"11131",280156,"Lakshmi Neelakantan"
"11132",280156,"Lee Adamson"
"11133",280156,"Lisa Widawsky"
"11134",280156,"M. Sornarajah"
"11135",280156,"Manas Dasgupta"
"11136",280156,"Manu Sanan Gopalakrishnan"
"11137",280156,"Marcos A. Orellana"
"11138",280156,"Matt"
"11139",280156,"Matt Cohen"
"11140",280156,"Matt Odom"
"11141",280156,"Meghana Sharafudeen"
"11142",280156,"Mikelis"
"11143",280156,"Mikelis"
"11144",280156,"N.N. Mathur"
"11145",280156,"Nikolaos Lavranos"
"11146",280156,"Nikolaos Lavranos"
"11147",280156,"Nikos Mikelis"
"11148",280156,"Nityanand Jayaraman"
"11149",280156,"Nityanand Jayaraman"
"11150",280156,"Orellana"
"11151",280156,"Orellana"
"11152",280156,"Orellana"
"11153",280156,"Paul J. Bailey"
"11154",280156,"Prateek Bhattacharya"
"11155",280156,"R. Aman Bhattacharya"
"11156",280156,"Rahman"
"11157",280156,"Raj Bhala"
"11158",280156,"Raj Bhala"
"11159",280156,"Raj Bhala"
"11160",280156,"Rizwana Hasan"
"11161",280156,"Rizwana Hasan"
"11162",280156,"Robin R. Churchill"
"11163",280156,"Saurabh Bhattacharjee"
"11164",280156,"Saurabh Bhattacharjee"
"11165",280156,"Saurabh Bhattacharjee"
"11166",280156,"SAURABH BHATTACHARJEE"
"11167",280156,"Sawyer"
"11168",280156,"Sawyer"
"11169",280156,"Sawyer"
"11170",280156,"Shashank P. Kumar"
"11171",280156,"Sokratis Dimakopoulos"
"11172",280156,"Sunita Dubey"
"11173",280156,"Syeda Rizwana Hasan"
"11174",280156,"Tabarak Ullah"
"11175",280156,"Ulfstein"
"11176",280156,"V. Venkatesan"
"11177",280156,"Vaughan Lowe"
"11178",280156,"Venkatesan"
"11179",280156,"Will Englund"
"11180",280156,"William Langewiesche"
"11181",280156,"Wright"
"11182",280156,"Wright"
"11183",280159,"Erika"
"11184",280159,"Olin"
"11185",280159,"Stavros Dimas"
"11186",280159,"Sterkx"
"11187",280162,"Frank Pearl"
"11188",280164,"Janez Potocnik"
"11189",280164,"Saiful Huq Omi"
"11190",280166,"A. O. Karababa"
"11191",280166,"Betül Dogru"
"11192",280166,"Betül Dogru"
"11193",280166,"Ingvild Jenssen"
"11194",280166,"Mustafa ÖZTÜRK"
"11195",280166,"Mustafa ÖZTÜRK"
"11196",280166,"S. Çelikli"
"11197",280167,"Aage Bjorn"
"11198",280167,"Aage Bjorn Anderson"
"11199",280167,"Anderson"
"11200",280167,"Anderson"
"11201",280167,"Anderson"
"11202",280167,"Anderson, Aage Bjorn"
"11203",280167,"Anderson, H. Edwin"
"11204",280167,"Bhattacharjee"
"11205",280167,"Bhattacharjee"
"11206",280167,"Bhattacharjee"
"11207",280167,"Bhattacharjee"
"11208",280167,"Bhattacharjee"
"11209",280167,"Bhattacharjee"
"11210",280167,"Bhattacharjee"
"11211",280167,"Bhattacharjee, Saurabh"
"11212",280167,"Choksi"
"11213",280167,"Choksi, Sejal"
"11214",280167,"Cohen"
"11215",280167,"Cohen, Matt"
"11216",280167,"Cyril Uchenna"
"11217",280167,"Cyril Uchenna"
"11218",280167,"Cyril Uchenna Gwam"
"11219",280167,"Cyril Uchenna Gwam"
"11220",280167,"David"
"11221",280167,"David"
"11222",280167,"David Azoulay"
"11223",280167,"Duncan"
"11224",280167,"Duncan Hollis"
"11225",280167,"Gwam"
"11226",280167,"Gwam, Cyril Uchenna"
"11227",280167,"H. Edwin"
"11228",280167,"H. Edwin Anderson"
"11229",280167,"Hana Heineken"
"11230",280167,"Hollis"
"11231",280167,"Hollis, Duncan"
"11232",280167,"Hunter"
"11233",280167,"Hunter"
"11234",280167,"Hunter, David"
"11235",280167,"Marcos"
"11236",280167,"Marcos A Orellana"
"11237",280167,"Marcos A. Orellana"
"11238",280167,"Matt"
"11239",280167,"Matt Cohen"
"11240",280167,"Mikelis, Nikos"
"11241",280167,"Nikos"
"11242",280167,"Nikos Mikelis"
"11243",280167,"Orellana"
"11244",280167,"Orellana"
"11245",280167,"Orellana, Marcos"
"11246",280167,"Puthucherril"
"11247",280167,"Puthucherril, Tony George"
"11248",280167,"Rizwana Hasan"
"11249",280167,"Rizwana Hasan"
"11250",280167,"Saurabh"
"11251",280167,"Saurabh Bhattacharjee"
"11252",280167,"Sejal Choksi"
"11253",280167,"Serena Corbetta"
"11254",280167,"Theodore"
"11255",280167,"Theodore Waugh"
"11256",280167,"Thilo Bode"
"11257",280167,"Tony George"
"11258",280167,"Waugh"
"11259",280167,"Waugh, Theodore"
"11260",280167,"Weeramantry"
"11261",280168,"Aanklan"
"11262",280168,"Arvind Koshal"
"11263",280168,"Bro"
"11264",280168,"Bro. V V Rane"
"11265",280168,"Bro. V. V. Rane"
"11266",280168,"Darukhana"
"11267",280168,"David Seligson"
"11268",280168,"Gautam Nagar"
"11269",280168,"Jesper Nilsson"
"11270",280168,"Marcello Malentacchi"
"11271",280168,"Marwadi"
"11272",280168,"Shanti Patel"
"11273",280168,"T. Dyvadheenam"
"11274",280168,"V V Rane"
"11275",280168,"V. V. Rane"
"11276",280170,"Stavros Dimas"
"11277",280172,"A.A. Ansari"
"11278",280172,"Aage Bjørn Andersen"
"11279",280172,"Ahmed"
"11280",280172,"Ahmed R."
"11281",280172,"Alam"
"11282",280172,"Alam S. M. M."
"11283",280172,"Banu S. A."
"11284",280172,"Datta D. K."
"11285",280172,"Erik Bjørnbom"
"11286",280172,"Eva Haug"
"11287",280172,"Forster"
"11288",280172,"Forster, V."
"11289",280172,"Hossain"
"11290",280172,"Hossain"
"11291",280172,"Hossain M. M."
"11292",280172,"Hossain S. M. G. A."
"11293",280172,"Islam"
"11294",280172,"Islam"
"11295",280172,"Islam"
"11296",280172,"Islam K. L."
"11297",280172,"James Speight"
"11298",280172,"Khan"
"11299",280172,"Khan"
"11300",280172,"Khan"
"11301",280172,"Khan"
"11302",280172,"Khan"
"11303",280172,"Khan"
"11304",280172,"Khan"
"11305",280172,"Khan"
"11306",280172,"Khan"
"11307",280172,"Khan"
"11308",280172,"Khan Y. S. A."
"11309",280172,"Khan Y. S. A."
"11310",280172,"Khan Y. S. A."
"11311",280172,"Khan Y. S.A."
"11312",280172,"Khan, A."
"11313",280172,"Meybeck M"
"11314",280172,"Milliman JD"
"11315",280172,"Musa Miah"
"11316",280172,"Pranab Das"
"11317",280172,"Rahman H."
"11318",280172,"Rutkowski"
"11319",280172,"Rutkowski C"
"11320",280172,"S.M.A Jabber"
"11321",280172,"S.M.A Jabber"
"11322",280172,"S.M.A Jabber"
"11323",280172,"S.M.A Jabber"
"11324",280172,"Salomons"
"11325",280172,"Salomons, W."
"11326",280172,"Sayedur Rahman Chowdhury"
"11327",280172,"Shajahan Khan"
"11328",280172,"Shajahan Khan"
"11329",280172,"Shajahan Khan"
"11330",280172,"Shamsul Alam"
"11331",280172,"Shamsul Alam"
"11332",280172,"Shamsul Alam"
"11333",280172,"Subramanian V."
"11334",280172,"Talukder"
"11335",280172,"Talukder"
"11336",280172,"Talukder"
"11337",280172,"Talukder"
"11338",280172,"Talukder"
"11339",280172,"Talukder"
"11340",280172,"Talukder"
"11341",280172,"Talukder"
"11342",280172,"Talukder A. B. M. A."
"11343",280172,"Talukder A. B. M. A."
"11344",280172,"Talukder A. B. M. A."
"11345",280172,"Tarafder S. A."
"11346",280172,"Terje Sverud"
"11347",280172,"Yousuf"
"11348",280172,"Yousuf"
"11349",280172,"Yousuf"
"11350",280172,"Yousuf Sharif Ahmad Khan"
"11351",280173,"Elias J.A.M."
"11352",280173,"Elias, Roschar"
"11353",280173,"Pieter Melissen"
"11354",280173,"Roelof Jan Molemaker"
"11355",280173,"Roschar"
"11356",280173,"Roschar F.M."
"11357",280173,"Salles"
"11358",280173,"Salles, B.R."
"11359",280173,"Vlist"
"11360",280173,"Vlist, J. van der"
"11361",280177,"Abdul Mohsin"
"11362",280177,"Abdul Mohsin Al-Mahmood"
"11363",280177,"Abdul Mohsin Mahmood al-Mahmood"
"11364",280177,"Achim"
"11365",280177,"Achim"
"11366",280177,"Achim Steiner"
"11367",280177,"Achim Steiner"
"11368",280177,"Achim Steiner"
"11369",280177,"Achim Steiner"
"11370",280177,"Adel Shafei Mohamed Osman"
"11371",280177,"Al-Mahmood"
"11372",280177,"Alvarez"
"11373",280177,"Anahit Aleksandryan"
"11374",280177,"Andrzej Jagusiewicz"
"11375",280177,"Anne-Laure"
"11376",280177,"Anne-Laure Genty"
"11377",280177,"Anne Daniel"
"11378",280177,"Annette Schneider"
"11379",280177,"Asheline Appleton"
"11380",280177,"Bakary Kante"
"11381",280177,"Bakary Kante"
"11382",280177,"Barry Reville"
"11383",280177,"Blanco"
"11384",280177,"Buletti"
"11385",280177,"Caballero"
"11386",280177,"Caballero"
"11387",280177,"Caballero"
"11388",280177,"Caballero"
"11389",280177,"Caballero"
"11390",280177,"Claude Wohrer"
"11391",280177,"Diego Noguera"
"11392",280177,"Dragan Asanovic"
"11393",280177,"Enrique Moret"
"11394",280177,"Enrique Moret Hernández"
"11395",280177,"Felix"
"11396",280177,"Felix Zaharia"
"11397",280177,"Frank Pearl"
"11398",280177,"Frank Pearl"
"11399",280177,"Franz Perrez"
"11400",280177,"Genty"
"11401",280177,"Gillian Guthrie"
"11402",280177,"Goree"
"11403",280177,"Hernández"
"11404",280177,"James"
"11405",280177,"James Mulolo"
"11406",280177,"James Mulolo"
"11407",280177,"Jim Willis"
"11408",280177,"Jim Willis"
"11409",280177,"Jim Willis"
"11410",280177,"Jimena Nieto"
"11411",280177,"Kerstin Stendahl"
"11412",280177,"Khashashneh"
"11413",280177,"Langston James"
"11414",280177,"Lijun Zhang"
"11415",280177,"Liz"
"11416",280177,"Liz Willetts"
"11417",280177,"Luay S. Al-Mukhtar"
"11418",280177,"Mahmood al-Mahmood"
"11419",280177,"Marcela Bonilla"
"11420",280177,"Marco Buletti"
"11421",280177,"Melanie Ashton"
"11422",280177,"Michael Ernst"
"11423",280177,"Mohammed Khashashneh"
"11424",280177,"Mohammed Oglah Hussein"
"11425",280177,"Mulolo"
"11426",280177,"Oladele Osibanjo"
"11427",280177,"Oladele Osibanjo"
"11428",280177,"Olufunke Olubunmi Babade"
"11429",280177,"Osvaldo"
"11430",280177,"Osvaldo Alvarez"
"11431",280177,"Osvaldo Alvarez"
"11432",280177,"Pamela S. Chasek"
"11433",280177,"Paula Barrios"
"11434",280177,"Paula Caballero"
"11435",280177,"Paula Caballero"
"11436",280177,"Pearl"
"11437",280177,"Rachmat Nadi Witoelar Kartaadipoetra"
"11438",280177,"Raphael Dakouri"
"11439",280177,"Raphael Dakouri Zadi"
"11440",280177,"Reville"
"11441",280177,"Salman Bal"
"11442",280177,"Soledad Blanco"
"11443",280177,"Stefan Renckens"
"11444",280177,"Steiner"
"11445",280177,"Steiner"
"11446",280177,"Toshikatsu Aoyama"
"11447",280177,"Tuomas Aarnio"
"11448",280177,"Vladimir Lenev"
"11449",280177,"Willetts"
"11450",280177,"Yocasta Valenzuela"
"11451",280177,"Zadi"
"11452",280177,"Zaharia"
"11453",280178,"Aarti"
"11454",280178,"Adam Smith"
"11455",280178,"Agarwal"
"11456",280178,"Agarwal"
"11457",280178,"Agarwal, Ravi"
"11458",280178,"Ajello, Robin"
"11459",280178,"Arjuna"
"11460",280178,"Arjuna, Ranawana"
"11461",280178,"Baba Nikunga Das"
"11462",280178,"Dhar, Aarti"
"11463",280178,"Divan"
"11464",280178,"Frank Hittman"
"11465",280178,"Göhre"
"11466",280178,"Göhre"
"11467",280178,"Göhre"
"11468",280178,"Göhre"
"11469",280178,"Göhre"
"11470",280178,"Göhre, Sanja"
"11471",280178,"James Florio"
"11472",280178,"Jim"
"11473",280178,"Katie Paul"
"11474",280178,"Kelly, Tom"
"11475",280178,"Lawrence Sum- mers"
"11476",280178,"Lawrence Summers"
"11477",280178,"Lipman"
"11478",280178,"Lipman"
"11479",280178,"Lipman, Zada"
"11480",280178,"Michael"
"11481",280178,"Michael Rauscher"
"11482",280178,"Nadkarni"
"11483",280178,"Nadkarni, Shirish"
"11484",280178,"Paul Bailey"
"11485",280178,"Puckett"
"11486",280178,"Puckett"
"11487",280178,"Puckett, Jim"
"11488",280178,"Ranawana"
"11489",280178,"Rauscher"
"11490",280178,"Rauscher"
"11491",280178,"Rauscher"
"11492",280178,"Rauscher, Michael"
"11493",280178,"Ravi"
"11494",280178,"Robin"
"11495",280178,"Rosencranz"
"11496",280178,"Sanja"
"11497",280178,"Shirish"
"11498",280178,"Summers"
"11499",280178,"Summers"
"11500",280178,"Tom"
"11501",280178,"Zada"
"11502",280178,"Zada Lipman"
"11503",280179,"Ali"
"11504",280179,"Ali M."
"11505",280179,"Dyvadheenam V."
"11506",280179,"h"
"11507",280179,"Joshi"
"11508",280179,"Joshi V"
"11509",280179,"Joshi V."
"11510",280179,"Joyce Lehman"
"11511",280179,"Nagarsheth P."
"11512",280179,"Narendra Sinh"
"11513",280179,"Patel J"
"11514",280179,"Peter Rous- maniere"
"11515",280179,"PETER ROUSMANIERE"
"11516",280179,"Prodipto Ghoshi"
"11517",280179,"Rahman"
"11518",280179,"Rahman"
"11519",280179,"Rahman A"
"11520",280179,"Rahman A"
"11521",280179,"Raj"
"11522",280179,"Raj"
"11523",280179,"Raj"
"11524",280179,"Raj"
"11525",280179,"Raj"
"11526",280179,"Rane"
"11527",280179,"Rane V"
"11528",280179,"Rousmaniere"
"11529",280179,"Rousmaniere"
"11530",280179,"Rousmaniere"
"11531",280179,"Rousmaniere"
"11532",280179,"Rousmaniere, Raj"
"11533",280179,"Rousmaniere, Raj"
"11534",280179,"Rousmaniere, Raj"
"11535",280179,"Rousmaniere, Raj"
"11536",280179,"Rousmaniere, Raj"
"11537",280179,"Sinha"
"11538",280179,"Sinha P"
"11539",280179,"Sinha P."
"11540",280180,"H. Reid"
"11541",280181,"A. Light"
"11542",280181,"Chad McGuire"
"11543",280181,"Corbett"
"11544",280181,"Corbett, J."
"11545",280181,"Ehrlich"
"11546",280181,"Ehrlich"
"11547",280181,"Ehrlich, A.H."
"11548",280181,"Ehrlich, P. H."
"11549",280181,"Ehrlich, P.H."
"11550",280181,"Gladwin"
"11551",280181,"Gladwin"
"11552",280181,"Gladwin, T. N."
"11553",280181,"H. Rolston"
"11554",280181,"Helen Perivier"
"11555",280181,"Kennelley, J.J."
"11556",280181,"Krause"
"11557",280181,"Krause, T-S."
"11558",280181,"Lack, D."
"11559",280181,"Lerner"
"11560",280181,"Lerner, B."
"11561",280181,"Massoli, P."
"11562",280181,"McGregor"
"11563",280181,"McGregor"
"11564",280181,"McGregor, A."
"11565",280181,"McManus"
"11566",280181,"McManus"
"11567",280181,"McManus, P."
"11568",280181,"Naess"
"11569",280181,"Naess"
"11570",280181,"Naess, A."
"11571",280181,"Onasch, T."
"11572",280181,"Paul R. Ehrlich"
"11573",280181,"Quinn"
"11574",280181,"Quinn, P."
"11575",280181,"Vidal"
"11576",280181,"Vidal"
"11577",280181,"Vidal, J."
"11578",280181,"Williams, E."
"11579",280182,"Mohammed Ali"
"11580",280182,"Muhammed Ali Shahin"
"11581",280184,"Andersen"
"11582",280184,"Andersen"
"11583",280184,"Andersen, A.B."
"11584",280184,"F.S. Lauridsen"
"11585",280184,"G.M. Mackay"
"11586",280184,"Hadjistassou"
"11587",280184,"Hadjistassou"
"11588",280184,"Hadjistassou, C.K."
"11589",280184,"J. Beckmann"
"11590",280184,"J.S. Cowi"
"11591",280184,"K. Krause"
"11592",280184,"Krause"
"11593",280184,"Krause"
"11594",280184,"L. La Fayette"
"11595",280184,"La Fayette"
"11596",280184,"La Fayette"
"11597",280184,"Lauridsen"
"11598",280184,"Lauridsen"
"11599",280184,"Mikelis"
"11600",280184,"Mikelis"
"11601",280184,"Mikelis"
"11602",280184,"Mikelis"
"11603",280184,"Mikelis, N."
"11604",280184,"Mikelis, N."
"11605",280184,"Molloy"
"11606",280184,"Molloy"
"11607",280184,"Molloy"
"11608",280184,"Molloy, F."
"11609",280184,"N. Krsitensen"
"11610",280184,"Nannan Wang"
"11611",280184,"Onur Sabri Durak"
"11612",280184,"P. Rousmaniere"
"11613",280184,"R. Allsop"
"11614",280184,"Rousmaniere"
"11615",280184,"Rousmaniere"
"11616",280184,"Sundelin"
"11617",280184,"Sundelin"
"11618",280184,"Sundelin"
"11619",280184,"Sundelin, O."
"11620",280184,"Vedeler"
"11621",280184,"Vedeler"
"11622",280184,"Vedeler, K.V."
"11623",280184,"White"
"11624",280184,"White"
"11625",280184,"White, I."
"11626",280184,"Yen-Chiang Chang"
"11627",280187,"Elias J.A.M."
"11628",280187,"Elias, Roschar"
"11629",280187,"Pieter Melissen"
"11630",280187,"Roelof Jan Molemaker"
"11631",280187,"Roschar"
"11632",280187,"Roschar F.M."
"11633",280187,"Salles"
"11634",280187,"Salles, B.R."
"11635",280187,"Vlist, J. van der"
"11636",280189,"Helen Périvier"
"11637",280189,"Ingvild Jenssen"
"11638",280190,"Alier"
"11639",280190,"Alter, H."
"11640",280190,"Basha"
"11641",280190,"Basha"
"11642",280190,"Basha"
"11643",280190,"Basha"
"11644",280190,"Basha"
"11645",280190,"Basha, S."
"11646",280190,"Basha, S."
"11647",280190,"Basha, S."
"11648",280190,"Basha, S."
"11649",280190,"Basha, S."
"11650",280190,"Benford"
"11651",280190,"Benford"
"11652",280190,"Benford"
"11653",280190,"Benford, R."
"11654",280190,"Benford, R.D."
"11655",280190,"Bennett"
"11656",280190,"Bennett, T."
"11657",280190,"Bhagavatsinh Halubha Gohil"
"11658",280190,"Bhatt"
"11659",280190,"Bhatt"
"11660",280190,"Bhatt"
"11661",280190,"Bhatt, P.N."
"11662",280190,"Burgalassi, D."
"11663",280190,"Bushan Oza"
"11664",280190,"Chaudhari"
"11665",280190,"Chaudhari"
"11666",280190,"Chaudhari, S."
"11667",280190,"Christos Zografos"
"11668",280190,"Clapp"
"11669",280190,"Clapp"
"11670",280190,"Clapp, J."
"11671",280190,"Colin Gonsalves"
"11672",280190,"Curon"
"11673",280190,"Curon, J."
"11674",280190,"D'Alisa"
"11675",280190,"D'Alisa, G."
"11676",280190,"Della Porta"
"11677",280190,"Della Porta, D."
"11678",280190,"Demaria"
"11679",280190,"Demaria"
"11680",280190,"Demaria"
"11681",280190,"Demaria"
"11682",280190,"Demaria"
"11683",280190,"Demaria"
"11684",280190,"Demaria"
"11685",280190,"Demaria"
"11686",280190,"Demaria"
"11687",280190,"Demaria"
"11688",280190,"Demaria"
"11689",280190,"Demaria, F"
"11690",280190,"Demaria, F."
"11691",280190,"Demaria, F."
"11692",280190,"Demaria, F."
"11693",280190,"Demaria, F."
"11694",280190,"Demaria, F."
"11695",280190,"Demaria, F."
"11696",280190,"Demaria, F."
"11697",280190,"Demaria, F."
"11698",280190,"Demaria, F."
"11699",280190,"Demaria, F."
"11700",280190,"Desai"
"11701",280190,"Desai"
"11702",280190,"Desai, A."
"11703",280190,"Dholakia"
"11704",280190,"Dholakia"
"11705",280190,"Dholakia"
"11706",280190,"Dholakia, A.D."
"11707",280190,"Diani"
"11708",280190,"Diani, M."
"11709",280190,"Dubey"
"11710",280190,"Dubey"
"11711",280190,"Dubey, M.K."
"11712",280190,"Eisenmenger"
"11713",280190,"Eisenmenger"
"11714",280190,"Eisenmenger, N."
"11715",280190,"F. Demaria"
"11716",280190,"F. Demaria"
"11717",280190,"F. Demaria"
"11718",280190,"Fischer-Kowalski"
"11719",280190,"Fischer-Kowalski, M."
"11720",280190,"Foster, J.B."
"11721",280190,"g"
"11722",280190,"G. B."
"11723",280190,"Ghosh"
"11724",280190,"Ghosh"
"11725",280190,"Ghosh, P.K."
"11726",280190,"Ghosh, P.K."
"11727",280190,"Giacomo D'Alisa"
"11728",280190,"Giljum"
"11729",280190,"Giljum, S."
"11730",280190,"Giorgios Kallis"
"11731",280190,"Giuseppe Munda"
"11732",280190,"Gohil"
"11733",280190,"Gopal Krishna"
"11734",280190,"Gopal Krishna"
"11735",280190,"Gopal Krishna"
"11736",280190,"Gopal Krishna"
"11737",280190,"Gopal Krishna"
"11738",280190,"Gopal Krishna"
"11739",280190,"Gopal Krishna"
"11740",280190,"Gurevitch"
"11741",280190,"Gurevitch, M."
"11742",280190,"Hall"
"11743",280190,"Hall, S."
"11744",280190,"Healy H."
"11745",280190,"Hornborg"
"11746",280190,"Hornborg"
"11747",280190,"Hornborg"
"11748",280190,"Hornborg"
"11749",280190,"Hornborg, A."
"11750",280190,"Hornborg, A."
"11751",280190,"Hossain"
"11752",280190,"Hossain"
"11753",280190,"Hossain"
"11754",280190,"Hossain"
"11755",280190,"Hossain"
"11756",280190,"Hossain, M.M."
"11757",280190,"Hossain, M.M."
"11758",280190,"Husum"
"11759",280190,"Husum, H."
"11760",280190,"Ignasi Puig Ventosa"
"11761",280190,"Islam"
"11762",280190,"Islam"
"11763",280190,"Islam"
"11764",280190,"Islam, K.L."
"11765",280190,"Islam, M.M."
"11766",280190,"Iwata"
"11767",280190,"Iwata, H."
"11768",280190,"Jensen"
"11769",280190,"Jensen, M.P"
"11770",280190,"Jha"
"11771",280190,"Jha, B."
"11772",280190,"Joan Martinez-Alier"
"11773",280190,"John O'Neill"
"11774",280190,"Joshi"
"11775",280190,"Joshi"
"11776",280190,"Joshi"
"11777",280190,"Joshi"
"11778",280190,"Joshi"
"11779",280190,"Joshi"
"11780",280190,"Joshi, H.V."
"11781",280190,"Joshi, H.V."
"11782",280190,"Joshi, H.V."
"11783",280190,"Joshi, H.V."
"11784",280190,"Joshi, H.V."
"11785",280190,"Joshi, H.V."
"11786",280190,"Julien F. Gerber"
"11787",280190,"K.L."
"11788",280190,"Kannan"
"11789",280190,"Kannan"
"11790",280190,"Kannan, K."
"11791",280190,"Kapp"
"11792",280190,"Kapp"
"11793",280190,"Kapp, K.W."
"11794",280190,"Khambhaty, Y."
"11795",280190,"Kotiwar, O.S."
"11796",280190,"Kumar"
"11797",280190,"Kumar, Sravan"
"11798",280190,"Lawrence Summers"
"11799",280190,"Lawrence Summers"
"11800",280190,"Lawrence Summers"
"11801",280190,"Leah Temper"
"11802",280190,"Lipman"
"11803",280190,"Lipman"
"11804",280190,"Lipman, Z."
"11805",280190,"Lyla Bavadam"
"11806",280190,"M.K."
"11807",280190,"Madhumitta Dutta"
"11808",280190,"Majumdar"
"11809",280190,"Majumdar"
"11810",280190,"Majumdar, J."
"11811",280190,"Mandal"
"11812",280190,"Mandal"
"11813",280190,"Mandal"
"11814",280190,"Mandal S.K."
"11815",280190,"Mandal, S.K."
"11816",280190,"Martinez- Alier"
"11817",280190,"Martinez-Alier"
"11818",280190,"Martinez-Alier"
"11819",280190,"Martínez-Alier"
"11820",280190,"Martinez-Alier, J."
"11821",280190,"Martinez-Alier, J."
"11822",280190,"Martinez-Alier, J."
"11823",280190,"Martínez-Alier, J."
"11824",280190,"Marx"
"11825",280190,"McKee"
"11826",280190,"McKee"
"11827",280190,"McKee, D.L."
"11828",280190,"McNeill"
"11829",280190,"McNeill, J."
"11830",280190,"Mehta"
"11831",280190,"Mehta"
"11832",280190,"Mehta"
"11833",280190,"Mehta, S.N.K."
"11834",280190,"Moen"
"11835",280190,"Moen"
"11836",280190,"Moen, A.E."
"11837",280190,"n"
"11838",280190,"n"
"11839",280190,"Nagarsheth"
"11840",280190,"Nagarsheth"
"11841",280190,"Nagarsheth"
"11842",280190,"Nagarsheth"
"11843",280190,"O'Connor"
"11844",280190,"O'Connor"
"11845",280190,"O'Connor, M."
"11846",280190,"Odgaard, T."
"11847",280190,"P.K."
"11848",280190,"Pathak"
"11849",280190,"Pathak"
"11850",280190,"Pathak, S.J."
"11851",280190,"Pearson"
"11852",280190,"Pearson"
"11853",280190,"Pearson, C.S."
"11854",280190,"Pellow"
"11855",280190,"Pellow"
"11856",280190,"Pellow"
"11857",280190,"Pellow, D.N."
"11858",280190,"Ragunathan, C."
"11859",280190,"Raj"
"11860",280190,"Raj"
"11861",280190,"Raj, N."
"11862",280190,"Ramachandraiah"
"11863",280190,"Ramachandraiah"
"11864",280190,"Ramachandraiah, G."
"11865",280190,"Ramachandraiah, G."
"11866",280190,"Reddy"
"11867",280190,"Reddy"
"11868",280190,"Reddy"
"11869",280190,"Reddy"
"11870",280190,"Reddy"
